i,K_path,Q0_path,Q1_true,Q1_model,active_surface,branch_sign_eff,t_path,s_path
460,1.4428207612461077e+02,-5.4971020775669018e+01,-1.8207319944560815e+01,-1.8312806998021980e+01,blue,1.0000000000000000e+00,4.4655527674470875e+01,9.9626548450139893e+01
461,1.4580355518605290e+02,-5.6492499837111168e+01,-1.8511262906367012e+01,-1.8579237391167961e+01,blue,1.0000000000000000e+00,4.4655527674470868e+01,1.0114802751158203e+02
462,1.4731402241992618e+02,-5.8002967070984440e+01,-1.8806199187293281e+01,-1.8829409147513328e+01,blue,1.0000000000000000e+00,4.4655527674470868e+01,1.0265849474545530e+02
463,1.4883049401774784e+02,-5.9519438668806110e+01,-1.9101895158403902e+01,-1.9065947071097465e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.0417496634327698e+02
464,1.5034700310124245e+02,-6.1035947752300729e+01,-1.9395805307249464e+01,-1.9287594699378072e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.0569147542677159e+02
465,1.5186466328730583e+02,-6.2553607938364117e+01,-1.9688629633196740e+01,-1.9494279170400940e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.0720913561283497e+02
466,1.5338339362287877e+02,-6.4072338273937063e+01,-1.9981007043460579e+01,-1.9685767114344056e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.0872786594840792e+02
467,1.5490324387988579e+02,-6.5592188530944071e+01,-2.0273766805035017e+01,-1.9861866992429324e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.1024771620541493e+02
468,1.5641763734251921e+02,-6.7106581993577493e+01,-2.0541797388330092e+01,-2.0021745121434886e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.1176210966804835e+02
469,1.5791447509652900e+02,-6.8603419747587282e+01,-2.0755531065634823e+01,-2.0164371243863908e+01,blue,1.0000000000000000e+00,4.4655527674470861e+01,1.1325894742205814e+02
470,1.5939946093743015e+02,-7.0088405588488442e+01,-2.0934149778470552e+01,-2.0290661888368557e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.1474393326295930e+02
471,1.6088109663245160e+02,-7.1570041283509894e+01,-2.1101175075227651e+01,-2.0401519563552309e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.1622556895798076e+02
472,1.6232796550937661e+02,-7.3016910160434918e+01,-2.1176548273177648e+01,-2.0495149555883241e+01,blue,1.0000000000000000e+00,4.4655527674470846e+01,1.1767243783490576e+02
473,1.6373163839566797e+02,-7.4420583046726264e+01,-2.1120303687030670e+01,-2.0572166969320957e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.1907611072119713e+02
474,1.6513654951888677e+02,-7.5825494169945060e+01,-2.1059327798540419e+01,-2.0635645545970984e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.2048102184441592e+02
475,1.6654066343955481e+02,-7.7229608090613098e+01,-2.0991772616255918e+01,-2.0685524111169169e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.2188513576508396e+02
476,1.6794491562729399e+02,-7.8633860278352287e+01,-2.0918929895729406e+01,-2.0721902629491009e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.2328938795282315e+02
477,1.6934873192447714e+02,-8.0037676575535428e+01,-2.0840182082906463e+01,-2.0744842996533404e+01,blue,1.0000000000000000e+00,4.4655527674470854e+01,1.2469320425000629e+02
478,1.7075173383369014e+02,-8.1440678484748446e+01,-2.0755465975416268e+01,-2.0754452659224111e+01,blue,1.0000000000000000e+00,4.4655527674470846e+01,1.2609620615921929e+02
479,1.7215535969322227e+02,-8.2844304344280573e+01,-2.0666960716747468e+01,-2.0750854325068925e+01,blue,1.0000000000000000e+00,4.4655527674470846e+01,1.2749983201875142e+02
480,1.7356222106591360e+02,-8.4251165716971911e+01,-2.0579861599923305e+01,-2.0734115823371436e+01,blue,1.0000000000000000e+00,4.4655527674470846e+01,1.2890669339144276e+02
481,1.7356222108036587e+02,-8.4251165731424166e+01,-2.0579861600437368e+01,-2.0734115068980369e+01,blue,-1.0000000000000000e+00,4.4655527674470854e+01,1.2890669340589503e+02
482,1.7356222108036593e+02,-8.4251165731424209e+01,-2.0579861600437354e+01,-2.0579861538271587e+01,red,-1.0000000000000000e+00,4.4655527674470861e+01,1.2890669340589506e+02
483,1.7356222108036604e+02,-8.4251165731424337e+01,-2.0579861600437386e+01,-2.0579861257605728e+01,red,-1.0000000000000000e+00,4.4655527674470854e+01,1.2890669340589520e+02
484,1.7356222108036621e+02,-8.4251165731424166e+01,-2.0579861600437358e+01,-2.0579861230378754e+01,red,-1.0000000000000000e+00,4.4655527674471024e+01,1.2890669340589520e+02
485,1.7356222108036621e+02,-8.4251165731424166e+01,-2.0579861600437386e+01,-2.0579861230378754e+01,red,-1.0000000000000000e+00,4.4655527674471024e+01,1.2890669340589520e+02
486,1.7356222108036633e+02,-8.4251165731424265e+01,-2.0579861600437372e+01,-2.0579861220457758e+01,red,-1.0000000000000000e+00,4.4655527674471031e+01,1.2890669340589528e+02
487,1.7356222108036636e+02,-8.4251165731424294e+01,-2.0579861600437383e+01,-2.0579861405325289e+01,red,-1.0000000000000000e+00,4.4655527674471031e+01,1.2890669340589534e+02
488,1.7356222108036647e+02,-8.4251165731424180e+01,-2.0579861600437358e+01,-2.0579861612900913e+01,red,-1.0000000000000000e+00,4.4655527674471145e+01,1.2890669340589534e+02
489,1.7356222108036650e+02,-8.4251165731424166e+01,-2.0579861600437390e+01,-2.0579861665753469e+01,red,-1.0000000000000000e+00,4.4655527674471166e+01,1.2890669340589534e+02
490,1.7356222108036656e+02,-8.4251165731424237e+01,-2.0579861600437368e+01,-2.0579861334686882e+01,red,-1.0000000000000000e+00,4.4655527674471159e+01,1.2890669340589540e+02
491,1.7356222108036661e+02,-8.4251165731424166e+01,-2.0579861600437404e+01,-2.0579861562304472e+01,red,-1.0000000000000000e+00,4.4655527674471223e+01,1.2890669340589540e+02
492,1.7356222108036664e+02,-8.4251165731424194e+01,-2.0579861600437376e+01,-2.0579861323187401e+01,red,-1.0000000000000000e+00,4.4655527674471223e+01,1.2890669340589542e+02
493,1.7356222108036667e+02,-8.4251165731424166e+01,-2.0579861600437386e+01,-2.0579861435644602e+01,red,-1.0000000000000000e+00,4.4655527674471251e+01,1.2890669340589542e+02
494,1.7356222108036678e+02,-8.4251165731424280e+01,-2.0579861600437376e+01,-2.0579861297433979e+01,red,-1.0000000000000000e+00,4.4655527674471251e+01,1.2890669340589554e+02
495,1.7356222108036684e+02,-8.4251165731424237e+01,-2.0579861600437376e+01,-2.0579861300835660e+01,red,-1.0000000000000000e+00,4.4655527674471301e+01,1.2890669340589554e+02
496,1.7356222108036690e+02,-8.4251165731424194e+01,-2.0579861600437386e+01,-2.0579861488944289e+01,red,-1.0000000000000000e+00,4.4655527674471351e+01,1.2890669340589554e+02
497,1.7356222108036701e+02,-8.4251165731424095e+01,-2.0579861600437404e+01,-2.0579861420866962e+01,red,-1.0000000000000000e+00,4.4655527674471458e+01,1.2890669340589557e+02
498,1.7356222108036710e+02,-8.4251165731424180e+01,-2.0579861600437358e+01,-2.0579861470066419e+01,red,-1.0000000000000000e+00,4.4655527674471458e+01,1.2890669340589562e+02
499,1.7356222108036712e+02,-8.4251165731424223e+01,-2.0579861600437354e+01,-2.0579861341329661e+01,red,-1.0000000000000000e+00,4.4655527674471450e+01,1.2890669340589568e+02
500,1.7356222108036715e+02,-8.4251165731424251e+01,-2.0579861600437372e+01,-2.0579861496646231e+01,red,-1.0000000000000000e+00,4.4655527674471450e+01,1.2890669340589571e+02
501,1.7356222108036718e+02,-8.4251165731424223e+01,-2.0579861600437368e+01,-2.0579861460538950e+01,red,-1.0000000000000000e+00,4.4655527674471479e+01,1.2890669340589571e+02
502,1.7356222108036718e+02,-8.4251165731424209e+01,-2.0579861600437404e+01,-2.0579861447714677e+01,red,-1.0000000000000000e+00,4.4655527674471486e+01,1.2890669340589568e+02
503,1.7356222108036718e+02,-8.4251165731424223e+01,-2.0579861600437383e+01,-2.0579861460538950e+01,red,-1.0000000000000000e+00,4.4655527674471479e+01,1.2890669340589571e+02
504,1.7356222108036718e+02,-8.4251165731424237e+01,-2.0579861600437383e+01,-2.0579861460538950e+01,red,-1.0000000000000000e+00,4.4655527674471472e+01,1.2890669340589571e+02
505,1.7356222108036724e+02,-8.4251165731424180e+01,-2.0579861600437379e+01,-2.0579861404801647e+01,red,-1.0000000000000000e+00,4.4655527674471529e+01,1.2890669340589571e+02
506,1.7356222108036724e+02,-8.4251165731424180e+01,-2.0579861600437408e+01,-2.0579861404801647e+01,red,-1.0000000000000000e+00,4.4655527674471529e+01,1.2890669340589571e+02
507,1.7356222108036735e+02,-8.4251165731424294e+01,-2.0579861600437411e+01,-2.0579861347383257e+01,red,-1.0000000000000000e+00,4.4655527674471529e+01,1.2890669340589582e+02
508,1.7356222108036735e+02,-8.4251165731424280e+01,-2.0579861600437372e+01,-2.0579861347383257e+01,red,-1.0000000000000000e+00,4.4655527674471536e+01,1.2890669340589582e+02
509,1.7356222108036738e+02,-8.4251165731424251e+01,-2.0579861600437400e+01,-2.0579861498723176e+01,red,-1.0000000000000000e+00,4.4655527674471564e+01,1.2890669340589582e+02
510,1.7356222108036744e+02,-8.4251165731424194e+01,-2.0579861600437393e+01,-2.0579861516560356e+01,red,-1.0000000000000000e+00,4.4655527674471621e+01,1.2890669340589582e+02
511,1.7356222108036744e+02,-8.4251165731424194e+01,-2.0579861600437354e+01,-2.0579861516560356e+01,red,-1.0000000000000000e+00,4.4655527674471621e+01,1.2890669340589582e+02
512,1.7356222108036752e+02,-8.4251165731424280e+01,-2.0579861600437368e+01,-2.0579861552022805e+01,red,-1.0000000000000000e+00,4.4655527674471621e+01,1.2890669340589591e+02
513,1.7356222108036758e+02,-8.4251165731424322e+01,-2.0579861600437390e+01,-2.0579861476585677e+01,red,-1.0000000000000000e+00,4.4655527674471628e+01,1.2890669340589596e+02
514,1.7356222108036764e+02,-8.4251165731424251e+01,-2.0579861600437351e+01,-2.0579861590207031e+01,red,-1.0000000000000000e+00,4.4655527674471692e+01,1.2890669340589594e+02
515,1.7356222108036764e+02,-8.4251165731424251e+01,-2.0579861600437393e+01,-2.0579861590207031e+01,red,-1.0000000000000000e+00,4.4655527674471692e+01,1.2890669340589594e+02
516,1.7356222108036766e+02,-8.4251165731424280e+01,-2.0579861600437361e+01,-2.0579861596726289e+01,red,-1.0000000000000000e+00,4.4655527674471692e+01,1.2890669340589596e+02
517,1.7356222108036766e+02,-8.4251165731424280e+01,-2.0579861600437354e+01,-2.0579861596726289e+01,red,-1.0000000000000000e+00,4.4655527674471692e+01,1.2890669340589596e+02
518,1.7356222108036775e+02,-8.4251165731424365e+01,-2.0579861600437376e+01,-2.0579861327359822e+01,red,-1.0000000000000000e+00,4.4655527674471692e+01,1.2890669340589605e+02
519,1.7356222108036795e+02,-8.4251165731424166e+01,-2.0579861600437340e+01,-2.0579861522737474e+01,red,-1.0000000000000000e+00,4.4655527674471891e+01,1.2890669340589605e+02
520,1.7356222108036803e+02,-8.4251165731424265e+01,-2.0579861600437347e+01,-2.0579861684179832e+01,red,-1.0000000000000000e+00,4.4655527674471884e+01,1.2890669340589614e+02
521,1.7356222108036803e+02,-8.4251165731424251e+01,-2.0579861600437361e+01,-2.0579861684179832e+01,red,-1.0000000000000000e+00,4.4655527674471891e+01,1.2890669340589614e+02
522,1.7356222108036803e+02,-8.4251165731424237e+01,-2.0579861600437347e+01,-2.0579861588754284e+01,red,-1.0000000000000000e+00,4.4655527674471898e+01,1.2890669340589614e+02
523,1.7356222108036818e+02,-8.4251165731424095e+01,-2.0579861600437358e+01,-2.0579861612500792e+01,red,-1.0000000000000000e+00,4.4655527674472040e+01,1.2890669340589614e+02
524,1.7356222108036854e+02,-8.4251165731424450e+01,-2.0579861600437390e+01,-2.0579861473021026e+01,red,-1.0000000000000000e+00,4.4655527674472047e+01,1.2890669340589650e+02
525,1.7356222108036869e+02,-8.4251165731424308e+01,-2.0579861600437365e+01,-2.0579861247065992e+01,red,-1.0000000000000000e+00,4.4655527674472189e+01,1.2890669340589650e+02
526,1.7356222108036872e+02,-8.4251165731424265e+01,-2.0579861600437347e+01,-2.0579861251345505e+01,red,-1.0000000000000000e+00,4.4655527674472225e+01,1.2890669340589648e+02
527,1.7356222108036877e+02,-8.4251165731424322e+01,-2.0579861600437368e+01,-2.0579861024694139e+01,red,-1.0000000000000000e+00,4.4655527674472225e+01,1.2890669340589653e+02
528,1.7356222108036886e+02,-8.4251165731424237e+01,-2.0579861600437390e+01,-2.0579861232269764e+01,red,-1.0000000000000000e+00,4.4655527674472310e+01,1.2890669340589653e+02
529,1.7356222108036889e+02,-8.4251165731424280e+01,-2.0579861600437365e+01,-2.0579861497214665e+01,red,-1.0000000000000000e+00,4.4655527674472303e+01,1.2890669340589659e+02
530,1.7356222108036894e+02,-8.4251165731424209e+01,-2.0579861600437372e+01,-2.0579861510197418e+01,red,-1.0000000000000000e+00,4.4655527674472367e+01,1.2890669340589659e+02
531,1.7356222108036906e+02,-8.4251165731424322e+01,-2.0579861600437368e+01,-2.0579861385455956e+01,red,-1.0000000000000000e+00,4.4655527674472367e+01,1.2890669340589670e+02
532,1.7356222108036920e+02,-8.4251165731424180e+01,-2.0579861600437354e+01,-2.0579861231247719e+01,red,-1.0000000000000000e+00,4.4655527674472509e+01,1.2890669340589670e+02
533,1.7356222108036923e+02,-8.4251165731424166e+01,-2.0579861600437347e+01,-2.0579861336701413e+01,red,-1.0000000000000000e+00,4.4655527674472530e+01,1.2890669340589670e+02
534,1.7356222108036934e+02,-8.4251165731424265e+01,-2.0579861600437351e+01,-2.0579861271385312e+01,red,-1.0000000000000000e+00,4.4655527674472538e+01,1.2890669340589682e+02
535,1.7356222108036945e+02,-8.4251165731424152e+01,-2.0579861600437376e+01,-2.0579861225641196e+01,red,-1.0000000000000000e+00,4.4655527674472651e+01,1.2890669340589682e+02
536,1.7356222108036945e+02,-8.4251165731424166e+01,-2.0579861600437340e+01,-2.0579861151135390e+01,red,-1.0000000000000000e+00,4.4655527674472644e+01,1.2890669340589682e+02
537,1.7356222108036951e+02,-8.4251165731424237e+01,-2.0579861600437386e+01,-2.0579861216327970e+01,red,-1.0000000000000000e+00,4.4655527674472637e+01,1.2890669340589687e+02
538,1.7356222108036957e+02,-8.4251165731424166e+01,-2.0579861600437397e+01,-2.0579861248852126e+01,red,-1.0000000000000000e+00,4.4655527674472701e+01,1.2890669340589687e+02
539,1.7356222108036962e+02,-8.4251165731424237e+01,-2.0579861600437379e+01,-2.0579861239843865e+01,red,-1.0000000000000000e+00,4.4655527674472694e+01,1.2890669340589693e+02
540,1.7356222108036968e+02,-8.4251165731424180e+01,-2.0579861600437376e+01,-2.0579861330808512e+01,red,-1.0000000000000000e+00,4.4655527674472751e+01,1.2890669340589693e+02
541,1.7356222108036974e+02,-8.4251165731424138e+01,-2.0579861600437333e+01,-2.0579861325667650e+01,red,-1.0000000000000000e+00,4.4655527674472800e+01,1.2890669340589693e+02
542,1.7356222108036980e+02,-8.4251165731424209e+01,-2.0579861600437365e+01,-2.0579861473515109e+01,red,-1.0000000000000000e+00,4.4655527674472793e+01,1.2890669340589699e+02
543,1.7356222108036980e+02,-8.4251165731424209e+01,-2.0579861600437361e+01,-2.0579861473515109e+01,red,-1.0000000000000000e+00,4.4655527674472793e+01,1.2890669340589699e+02
544,1.7356222108036985e+02,-8.4251165731424166e+01,-2.0579861600437344e+01,-2.0579861566628779e+01,red,-1.0000000000000000e+00,4.4655527674472843e+01,1.2890669340589702e+02
545,1.7356222108036985e+02,-8.4251165731424152e+01,-2.0579861600437372e+01,-2.0579861529375876e+01,red,-1.0000000000000000e+00,4.4655527674472850e+01,1.2890669340589699e+02
546,1.7356222108036988e+02,-8.4251165731424180e+01,-2.0579861600437354e+01,-2.0579861641134585e+01,red,-1.0000000000000000e+00,4.4655527674472850e+01,1.2890669340589704e+02
547,1.7356222108037002e+02,-8.4251165731424322e+01,-2.0579861600437354e+01,-2.0579861396306057e+01,red,-1.0000000000000000e+00,4.4655527674472850e+01,1.2890669340589716e+02
548,1.7356222108037008e+02,-8.4251165731424265e+01,-2.0579861600437368e+01,-2.0579861376676149e+01,red,-1.0000000000000000e+00,4.4655527674472907e+01,1.2890669340589716e+02
549,1.7356222108037008e+02,-8.4251165731424265e+01,-2.0579861600437333e+01,-2.0579861376676149e+01,red,-1.0000000000000000e+00,4.4655527674472907e+01,1.2890669340589716e+02
550,1.7356222108037014e+02,-8.4251165731424209e+01,-2.0579861600437344e+01,-2.0579861284365904e+01,red,-1.0000000000000000e+00,4.4655527674472964e+01,1.2890669340589716e+02
551,1.7356222108037016e+02,-8.4251165731424180e+01,-2.0579861600437354e+01,-2.0579861441526589e+01,red,-1.0000000000000000e+00,4.4655527674472992e+01,1.2890669340589716e+02
552,1.7356222108037031e+02,-8.4251165731424322e+01,-2.0579861600437383e+01,-2.0579861517073027e+01,red,-1.0000000000000000e+00,4.4655527674472992e+01,1.2890669340589733e+02
553,1.7356222108037036e+02,-8.4251165731424251e+01,-2.0579861600437358e+01,-2.0579861521925295e+01,red,-1.0000000000000000e+00,4.4655527674473056e+01,1.2890669340589730e+02
554,1.7356222108037039e+02,-8.4251165731424280e+01,-2.0579861600437376e+01,-2.0579861460923667e+01,red,-1.0000000000000000e+00,4.4655527674473056e+01,1.2890669340589733e+02
555,1.7356222108037042e+02,-8.4251165731424251e+01,-2.0579861600437340e+01,-2.0579861298407877e+01,red,-1.0000000000000000e+00,4.4655527674473085e+01,1.2890669340589733e+02
556,1.7356222108037053e+02,-8.4251165731424123e+01,-2.0579861600437379e+01,-2.0579861482360457e+01,red,-1.0000000000000000e+00,4.4655527674473205e+01,1.2890669340589733e+02
557,1.7356222108037059e+02,-8.4251165731424180e+01,-2.0579861600437354e+01,-2.0579861474909876e+01,red,-1.0000000000000000e+00,4.4655527674473205e+01,1.2890669340589739e+02
558,1.7356222108037065e+02,-8.4251165731424251e+01,-2.0579861600437336e+01,-2.0579861182153252e+01,red,-1.0000000000000000e+00,4.4655527674473198e+01,1.2890669340589744e+02
559,1.7356222108037070e+02,-8.4251165731424294e+01,-2.0579861600437347e+01,-2.0579861597988781e+01,red,-1.0000000000000000e+00,4.4655527674473205e+01,1.2890669340589750e+02
560,1.7356222108037070e+02,-8.4251165731424280e+01,-2.0579861600437340e+01,-2.0579861597988781e+01,red,-1.0000000000000000e+00,4.4655527674473213e+01,1.2890669340589750e+02
561,1.7356222108037082e+02,-8.4251165731424152e+01,-2.0579861600437354e+01,-2.0579861350846159e+01,red,-1.0000000000000000e+00,4.4655527674473333e+01,1.2890669340589750e+02
562,1.7356222108037085e+02,-8.4251165731424180e+01,-2.0579861600437347e+01,-2.0579861532202642e+01,red,-1.0000000000000000e+00,4.4655527674473333e+01,1.2890669340589750e+02
563,1.7356222108037088e+02,-8.4251165731424152e+01,-2.0579861600437368e+01,-2.0579861345938127e+01,red,-1.0000000000000000e+00,4.4655527674473362e+01,1.2890669340589750e+02
564,1.7356222108037096e+02,-8.4251165731424237e+01,-2.0579861600437372e+01,-2.0579861243941878e+01,red,-1.0000000000000000e+00,4.4655527674473362e+01,1.2890669340589761e+02
565,1.7356222108037099e+02,-8.4251165731424251e+01,-2.0579861600437361e+01,-2.0579861288645361e+01,red,-1.0000000000000000e+00,4.4655527674473369e+01,1.2890669340589761e+02
566,1.7356222108037099e+02,-8.4251165731424251e+01,-2.0579861600437336e+01,-2.0579861288645361e+01,red,-1.0000000000000000e+00,4.4655527674473369e+01,1.2890669340589761e+02
567,1.7356222108037099e+02,-8.4251165731424265e+01,-2.0579861600437336e+01,-2.0579861288645361e+01,red,-1.0000000000000000e+00,4.4655527674473362e+01,1.2890669340589761e+02
