epoch,loss,training_stress_relative_l2,learning_rate
1891,2.56678599494417e-07,nan,0.0004
1892,3.836699519339433e-06,nan,0.0004
1893,8.867501961689143e-07,nan,0.0004
1894,2.4312863584125603e-07,nan,0.0004
1895,4.465019066578356e-07,nan,0.0004
1896,2.698045407172416e-07,nan,0.0004
1897,2.0001407550454233e-06,nan,0.0004
1898,1.50972276616004e-06,nan,0.0004
1899,2.1903530064601337e-07,nan,0.0004
1900,1.0851535484511664e-06,0.0015323529951274395,0.0004
1901,1.2715873683393713e-06,nan,0.0004
1902,3.30032749902616e-07,nan,0.0004
1903,2.8924090808383576e-06,nan,0.0004
1904,5.826924770510097e-07,nan,0.0004
1905,4.6163750011129635e-07,nan,0.0004
1906,1.0897457845734e-06,nan,0.0004
1907,2.614979682338917e-07,nan,0.0004
1908,3.6241007790151883e-06,nan,0.0004
1909,6.479032197990751e-07,nan,0.0004
1910,1.832189253318743e-07,nan,0.0004
1911,1.5038717293691661e-07,nan,0.0004
1912,2.4118633469335556e-06,nan,0.0004
1913,5.608415389386007e-07,nan,0.0004
1914,4.040593358501644e-07,nan,0.0004
1915,3.161202096601267e-06,nan,0.0004
1916,3.952778687082375e-07,nan,0.0004
1917,1.591998758006715e-07,nan,0.0004
1918,3.8518582601699124e-07,nan,0.0004
1919,1.3095417327972595e-06,nan,0.0004
1920,2.6219650058684003e-06,0.0007992307655513287,0.0004
1921,2.518152086850023e-07,nan,0.0004
1922,3.072161447377126e-07,nan,0.0004
1923,2.2834483978065826e-06,nan,0.0004
1924,1.157571054582823e-06,nan,0.0004
1925,2.559146528929651e-07,nan,0.0004
1926,1.9896090990372345e-07,nan,0.0004
1927,2.712427736376547e-06,nan,0.0004
1928,2.4277166122348917e-06,nan,0.0004
1929,2.6669708943329706e-07,nan,0.0004
1930,1.309863553918452e-07,nan,0.0004
1931,6.43510016171031e-07,nan,0.0004
1932,2.4353154515210917e-06,nan,0.0004
1933,6.514696269522135e-07,nan,0.0004
1934,1.3968419560123274e-07,nan,0.0004
1935,4.393605526805307e-07,nan,0.0004
1936,3.0764581908813313e-06,nan,0.0004
1937,4.630788628935113e-07,nan,0.0004
1938,2.173867822871553e-07,nan,0.0004
1939,5.985160532452062e-07,nan,0.0004
1940,2.3417138958460848e-06,0.0004986347630620003,0.0004
1941,1.98687049890867e-07,nan,0.0004
1942,5.191957502280207e-07,nan,0.0004
1943,4.00412254622198e-06,nan,0.0004
1944,6.724242085611978e-07,nan,0.0004
1945,1.3631689699667295e-07,nan,0.0004
1946,9.573812404908125e-07,nan,0.0004
1947,6.239023809518619e-07,nan,0.0004
1948,1.0259054887582251e-06,nan,0.0004
1949,6.472169107812281e-07,nan,0.0004
1950,6.612721029518475e-07,nan,0.0004
1951,2.1619101175929245e-06,nan,0.0004
1952,1.305628746582375e-06,nan,0.0004
1953,3.4006806259867517e-07,nan,0.0004
1954,3.3714090179686266e-07,nan,0.0004
1955,1.7412335014173382e-06,nan,0.0004
1956,5.091049086171619e-07,nan,0.0004
1957,1.7043530365130951e-06,nan,0.0004
1958,6.784750310215612e-07,nan,0.0004
1959,5.207136968852797e-07,nan,0.0004
1960,2.2426677943527735e-06,0.0013691182248294353,0.0004
1961,6.704158116227282e-07,nan,0.0004
1962,2.769273453185195e-07,nan,0.0004
1963,2.152684513871632e-06,nan,0.0004
1964,3.281425659590948e-07,nan,0.0004
1965,1.1214772910163986e-06,nan,0.0004
1966,1.365834099450088e-06,nan,0.0004
1967,2.710983206152714e-07,nan,0.0004
1968,1.362733853595812e-06,nan,0.0004
1969,2.0653672055249005e-06,nan,0.0004
1970,9.168830046148825e-07,nan,0.0004
1971,1.985880847091384e-07,nan,0.0004
1972,3.6104325757875174e-07,nan,0.0004
1973,3.650679995341003e-06,nan,0.0004
1974,5.03851506689696e-07,nan,0.0004
1975,3.682212484553323e-07,nan,0.0004
1976,7.824702726742948e-07,nan,0.0004
1977,1.5235257293439915e-06,nan,0.0004
1978,5.61811996628118e-07,nan,0.0004
1979,2.970142345075315e-07,nan,0.0004
1980,1.6134181324618854e-06,0.0006196044269017875,0.0004
1981,6.157393041529826e-07,nan,0.0004
1982,8.459933753699632e-07,nan,0.0004
1983,4.759782594074177e-07,nan,0.0004
1984,5.106044353750703e-06,nan,0.0004
1985,4.4751364924877635e-07,nan,0.0004
1986,1.0286150176886655e-07,nan,0.0004
1987,1.0013764777054517e-07,nan,0.0004
1988,4.93259934296896e-07,nan,0.0004
1989,1.284160458365275e-06,nan,0.0004
1990,3.467076220852471e-07,nan,0.0004
1991,2.404173319224288e-06,nan,0.0004
1992,7.671927006766863e-07,nan,0.0004
1993,2.7049812148207923e-07,nan,0.0004
1994,1.0678037580402343e-06,nan,0.0004
1995,1.4790679314400122e-06,nan,0.0004
1996,8.343135828294248e-07,nan,0.0004
1997,1.2681853960387983e-06,nan,0.0004
1998,7.228963649249973e-07,nan,0.0004
1999,1.2222461117938077e-06,nan,0.0004
2000,7.395508721633295e-07,0.0003686461423058063,0.0004
