Total batches: 225
Batch info (theta, phi, mode, E1, E2):
Batch 78: theta=125.00, phi=50.00, mode=rotate_phi_delta=42.4, E1=[0.006427876096865394, 0.005265407845183632, 0.006275068715971331], E2=[-0.00041396673973863297, -0.00033910170112455015, 0.008184498592007813]
Batch 79: theta=125.00, phi=75.00, mode=random_direction_theta2=352.5_phi2=317.2, E1=[0.0025881904510252074, 0.002120121498966546, 0.007912401152362237], E2=[0.007342467849545983, -0.0009642316932444397, 0.0008915260986091505]
Batch 80: theta=125.00, phi=100.00, mode=rotate_phi_delta=141.7, E1=[-0.001736481776669303, -0.00142244259722924, 0.008067072841115987], E2=[-0.004747276064011512, -0.0038887408926392285, -0.007209625609988279]
Batch 81: theta=125.00, phi=125.00, mode=rotate_phi_delta=-34.9, E1=[-0.005735764363510461, -0.004698463103929542, 0.006710100716628343], E2=[-1.2317136210262759e-05, -1.0089607306422703e-05, 0.008191514229134184]
Batch 82: theta=125.00, phi=150.00, mode=extra_load_same_dir_beta=1.267, E1=[-0.008660254037844387, -0.007094064799162224, 0.004095760221444958], E2=[-0.010976854537757779, -0.00899171283446718, 0.005191367825455439]
Batch 83: theta=125.00, phi=175.00, mode=unload_same_dir_alpha=0.633, E1=[-0.009961946980917456, -0.008160349234517082, 0.0007139380484326967], E2=[-0.006301871902515109, -0.0051621912517926085, 0.0004516332134845521]
Batch 84: theta=125.00, phi=200.00, mode=rotate_phi_delta=109.3, E1=[-0.009396926207859084, -0.007697511313200571, -0.002801664995932354], E2=[0.006337277811439151, 0.005191194074467648, -0.006336600922221268]
Batch 85: theta=125.00, phi=225.00, mode=extra_load_same_dir_beta=1.323, E1=[-0.007071067811865477, -0.005792279653395693, -0.005792279653395691], E2=[-0.009357639546637963, -0.007665329564348001, -0.007665329564347999]
Batch 86: theta=125.00, phi=250.00, mode=extra_load_same_dir_beta=1.340, E1=[-0.0034202014332566856, -0.0028016649959323532, -0.007697511313200571], E2=[-0.004583734308396101, -0.0037547753292002536, -0.010316160432102999]
Batch 87: theta=125.00, phi=275.00, mode=random_direction_theta2=134.4_phi2=4.5, E1=[0.0008715574274765789, 0.0007139380484326942, -0.008160349234517082], E2=[0.009969630189657366, 0.007119066368820584, 0.0005560963490643028]
